 Units of measure: Mols m-2 d-1
 Month;Alt;Azi;Altitude;Azimuth; SkySky;SkyTop;FolTop;FolSky;Total ;Sky   ;  Mask;    Total;   Gap Can; Gap Topo;Gap Both;Gap Can; Gap Topo;Gap Both;Canopy  ;Site    ;Id_UOC ; Id_SOC;  Above ;  Above  ; Above ;  Mask  ;  Mask   ; Mask ;   Trans ;  Trans  ; Trans
 All;  1; 15;  5.0000;145.0000;   210;    12;   195; 41670; 42087;0.004800;0.000024;0.004824;0.005275;0.995082;0.004990;0.000000;1.000000;0.000000;0.002544;0.002407;0.000838;0.000422;0.003178;0.012265;0.015443;0.003178;0.012204;0.015382;0.000000;0.000061;0.000061
 All;  1; 16;  5.0000;155.0000;     3;     0;   211; 41875; 42089;0.004799;0.000024;0.004824;0.000071;0.994987;0.000071;1.000000;1.000000;1.000000;0.000034;0.000034;0.000838;0.000422;0.000000;0.012265;0.012265;0.000000;0.012203;0.012203;0.000000;0.000001;0.000001
 All;  1; 17;  5.0000;165.0000;   463;    12;   244; 41378; 42097;0.004794;0.000029;0.004824;0.011283;0.993919;0.010998;1.000000;1.000000;1.000000;0.005443;0.005305;0.000838;0.000422;0.000000;0.012265;0.012265;0.000000;0.012190;0.012190;0.000000;0.000135;0.000135
 All;  1; 18;  5.0000;175.0000;   869;     1;   204; 41019; 42093;0.004800;0.000023;0.004824;0.020669;0.995130;0.020645;1.000000;1.000000;1.000000;0.009970;0.009958;0.000838;0.000422;0.000000;0.012265;0.012265;0.000000;0.012205;0.012205;0.000000;0.000253;0.000253
 All;  1; 19;  5.0000;185.0000;  2028;     0;   180; 39875; 42083;0.004803;0.000021;0.004824;0.048190;0.995723;0.048190;1.000000;1.000000;1.000000;0.023245;0.023245;0.000838;0.000422;0.000000;0.012265;0.012265;0.000000;0.012212;0.012212;0.000000;0.000591;0.000591
 All;  1; 20;  5.0000;195.0000;   169;     0;   261; 41664; 42094;0.004794;0.000030;0.004824;0.004015;0.993800;0.004015;1.000000;1.000000;1.000000;0.001937;0.001937;0.000838;0.000422;0.000000;0.012265;0.012265;0.000000;0.012189;0.012189;0.000000;0.000049;0.000049
 All;  1; 21;  5.0000;205.0000;  1744;    14;   305; 40025; 42088;0.004787;0.000037;0.004824;0.041770;0.992421;0.041437;1.000000;1.000000;1.000000;0.020148;0.019987;0.000838;0.000422;0.000000;0.012265;0.012265;0.000000;0.012172;0.012172;0.000000;0.000508;0.000508
 All;  1; 22;  5.0000;215.0000;  1833;    15;   222; 40026; 42096;0.004796;0.000027;0.004824;0.043900;0.994370;0.043543;0.017439;1.000000;0.017439;0.021175;0.021003;0.000838;0.000422;0.003195;0.012265;0.015460;0.003195;0.012196;0.015390;0.000056;0.000534;0.000590
 All;  1; 23;  5.0000;225.0000;  1864;    19;   208; 40013; 42104;0.004798;0.000026;0.004824;0.044723;0.994609;0.044271;0.005657;1.000000;0.005657;0.021572;0.021355;0.000838;0.000422;0.009988;0.012265;0.022253;0.009988;0.012198;0.022187;0.000056;0.000543;0.000599
 All;  1; 24;  5.0000;235.0000; 18243;   161;    46; 23637; 42087;0.004800;0.000024;0.004824;0.437285;0.995082;0.433459;0.349088;1.000000;0.349088;0.210927;0.209082;0.000838;0.000422;0.004409;0.012265;0.016674;0.004409;0.012204;0.016613;0.001539;0.005316;0.006855
 All;  1; 25;  5.0000;245.0000; 35529;   199;    12;  6349; 42089;0.004799;0.000024;0.004824;0.848868;0.994987;0.844140;0.811811;1.000000;0.811811;0.409457;0.407176;0.000838;0.000422;0.002844;0.012265;0.015109;0.002844;0.012203;0.015047;0.002309;0.010353;0.012662
 All;  1; 26;  5.0000;255.0000; 41841;   256;     0;     0; 42097;0.004794;0.000029;0.004824;1.000000;0.993919;0.993919;1.000000;1.000000;1.000000;0.482356;0.479423;0.000838;0.000422;0.002250;0.012265;0.014515;0.002250;0.012190;0.014440;0.002250;0.012190;0.014440
 All;  1; 27;  5.0000;265.0000; 23827;   151;    54; 18061; 42093;0.004800;0.000023;0.004824;0.569643;0.995130;0.566056;0.447246;1.000000;0.447246;0.274771;0.273041;0.000838;0.000422;0.002048;0.012265;0.014313;0.002048;0.012205;0.014253;0.000916;0.006942;0.007858
 All;  1; 28;  5.0000;275.0000;   206;     1;   179; 41697; 42083;0.004803;0.000021;0.004824;0.004919;0.995723;0.004895;0.000147;1.000000;0.000147;0.002373;0.002361;0.000838;0.000422;0.002070;0.012265;0.014335;0.002070;0.012212;0.014282;0.000000;0.000060;0.000060
 All;  1; 29;  5.0000;285.0000;  1606;    22;   239; 40227; 42094;0.004794;0.000030;0.004824;0.038675;0.993800;0.038153;0.040921;1.000000;0.040921;0.018655;0.018403;0.000838;0.000422;0.002563;0.012265;0.014827;0.002563;0.012189;0.014751;0.000105;0.000468;0.000573
 All;  1; 30;  5.0000;295.0000;  1404;    26;   293; 40365; 42088;0.004787;0.000037;0.004824;0.033976;0.992421;0.033359;0.012609;1.000000;0.012609;0.016389;0.016091;0.000838;0.000422;0.003683;0.012265;0.015948;0.003683;0.012172;0.015855;0.000046;0.000409;0.000456
 All;  1; 31;  5.0000;305.0000;   489;     0;   237; 41370; 42096;0.004796;0.000027;0.004824;0.011616;0.994370;0.011616;0.000735;1.000000;0.000735;0.005603;0.005603;0.000838;0.000422;0.000032;0.012265;0.012296;0.000032;0.012196;0.012227;0.000000;0.000142;0.000142
 All;  1; 32;  5.0000;315.0000;  5405;    10;   217; 36472; 42104;0.004798;0.000026;0.004824;0.128610;0.994609;0.128373;1.000000;1.000000;1.000000;0.062036;0.061921;0.000838;0.000422;0.000000;0.012265;0.012265;0.000000;0.012198;0.012198;0.000000;0.001574;0.001574
 All;  1; 33;  5.0000;325.0000; 18718;    11;   193; 23165; 42087;0.004800;0.000023;0.004824;0.445007;0.995153;0.444745;1.000000;1.000000;1.000000;0.214652;0.214526;0.000838;0.000422;0.000000;0.012265;0.012265;0.000000;0.012205;0.012205;0.000000;0.005455;0.005455
 All;  1; 34;  5.0000;335.0000; 28426;    46;   165; 13452; 42089;0.004799;0.000024;0.004824;0.676471;0.994987;0.675378;1.000000;1.000000;1.000000;0.326300;0.325773;0.000838;0.000422;0.000000;0.012265;0.012265;0.000000;0.012203;0.012203;0.000000;0.008283;0.008283
 All;  1; 35;  5.0000;345.0000; 22172;    78;   169; 19678; 42097;0.004795;0.000028;0.004824;0.528541;0.994133;0.526688;1.000000;1.000000;1.000000;0.254945;0.254051;0.000838;0.000422;0.000000;0.012265;0.012265;0.000000;0.012193;0.012193;0.000000;0.006460;0.006460
 All;  1; 36;  5.0000;355.0000; 12321;    79;   125; 29568; 42093;0.004800;0.000023;0.004824;0.294586;0.995154;0.292709;1.000000;1.000000;1.000000;0.142095;0.141190;0.000838;0.000422;0.000000;0.012265;0.012265;0.000000;0.012205;0.012205;0.000000;0.003590;0.003590
 All;  2;  1; 15.0000;  5.0000;  4136;     0;     0; 33001; 37137;0.004677;0.000000;0.004677;0.111371;1.000000;0.111371;1.000000;1.000000;1.000000;0.052088;0.052088;0.002412;0.001570;0.000000;0.035315;0.035315;0.000000;0.035315;0.035315;0.000000;0.003933;0.003933
 All;  2;  2; 15.0000; 15.0000; 22968;     0;     0; 14175; 37143;0.004677;0.000000;0.004677;0.618367;1.000000;0.618367;1.000000;1.000000;1.000000;0.289210;0.289210;0.002412;0.001570;0.000000;0.035315;0.035315;0.000000;0.035315;0.035315;0.000000;0.021837;0.021837
 All;  2;  3; 15.0000; 25.0000; 33080;     0;     0;  4064; 37144;0.004677;0.000000;0.004677;0.890588;1.000000;0.890588;1.000000;1.000000;1.000000;0.416528;0.416528;0.002412;0.001570;0.000000;0.035315;0.035315;0.000000;0.035315;0.035315;0.000000;0.031451;0.031451
 All;  2;  4; 15.0000; 35.0000; 20951;     0;     0; 16188; 37139;0.004677;0.000000;0.004677;0.564124;1.000000;0.564124;1.000000;1.000000;1.000000;0.263841;0.263841;0.002412;0.001570;0.000000;0.035315;0.035315;0.000000;0.035315;0.035315;0.000000;0.019922;0.019922
 All;  2;  5; 15.0000; 45.0000;   150;     0;     0; 36987; 37137;0.004677;0.000000;0.004677;0.004039;1.000000;0.004039;1.000000;1.000000;1.000000;0.001889;0.001889;0.002412;0.001570;0.000000;0.035315;0.035315;0.000000;0.035315;0.035315;0.000000;0.000143;0.000143
 All;  2;  6; 15.0000; 55.0000;   823;     0;     0; 36317; 37140;0.004677;0.000000;0.004677;0.022159;1.000000;0.022159;1.000000;1.000000;1.000000;0.010364;0.010364;0.002412;0.001570;0.000000;0.035315;0.035315;0.000000;0.035315;0.035315;0.000000;0.000783;0.000783
 All;  2;  7; 15.0000; 65.0000;  3323;     0;     0; 33820; 37143;0.004677;0.000000;0.004677;0.089465;1.000000;0.089465;0.000000;1.000000;0.000000;0.041843;0.041843;0.002412;0.001570;0.005276;0.035315;0.040591;0.005276;0.035315;0.040591;0.000000;0.003159;0.003159
 All;  2;  8; 15.0000; 75.0000; 14873;     0;     0; 22266; 37139;0.004677;0.000000;0.004677;0.400469;1.000000;0.400469;0.356549;1.000000;0.356549;0.187299;0.187299;0.002412;0.001570;0.054368;0.035315;0.089683;0.054368;0.035315;0.089683;0.019385;0.014142;0.033527
 All;  2;  9; 15.0000; 85.0000; 33962;     0;     0;  3181; 37143;0.004677;0.000000;0.004677;0.914358;1.000000;0.914358;0.882965;1.000000;0.882965;0.427645;0.427645;0.002412;0.001570;0.037325;0.035315;0.072640;0.037325;0.035315;0.072640;0.032957;0.032290;0.065247
 All;  2; 10; 15.0000; 95.0000; 11541;     0;     0; 25596; 37137;0.004677;0.000000;0.004677;0.310768;1.000000;0.310768;0.304469;1.000000;0.304469;0.145346;0.145346;0.002412;0.001570;0.031115;0.035315;0.066429;0.031115;0.035315;0.066429;0.009473;0.010975;0.020448
 All;  2; 11; 15.0000;105.0000;  8883;     0;     0; 28260; 37143;0.004677;0.000000;0.004677;0.239157;1.000000;0.239157;0.264864;1.000000;0.264864;0.111854;0.111854;0.002412;0.001570;0.031092;0.035315;0.066406;0.031092;0.035315;0.066406;0.008235;0.008446;0.016681
 All;  2; 12; 15.0000;115.0000;  1665;     0;     0; 35479; 37144;0.004677;0.000000;0.004677;0.044826;1.000000;0.044826;0.048619;1.000000;0.048619;0.020965;0.020965;0.002412;0.001570;0.033973;0.035315;0.069288;0.033973;0.035315;0.069288;0.001652;0.001583;0.003235
 All;  2; 13; 15.0000;125.0000;  1111;     0;     0; 36028; 37139;0.004677;0.000000;0.004677;0.029915;1.000000;0.029915;0.022842;1.000000;0.022842;0.013991;0.013991;0.002412;0.001570;0.041771;0.035315;0.077085;0.041771;0.035315;0.077085;0.000954;0.001056;0.002011
 All;  2; 14; 15.0000;135.0000;   707;     0;     0; 36430; 37137;0.004677;0.000000;0.004677;0.019038;1.000000;0.019038;0.021797;1.000000;0.021797;0.008904;0.008904;0.002412;0.001570;0.058129;0.035315;0.093444;0.058129;0.035315;0.093444;0.001267;0.000672;0.001939
 All;  2; 15; 15.0000;145.0000;  1412;     0;     0; 35728; 37140;0.004677;0.000000;0.004677;0.038018;1.000000;0.038018;0.039504;1.000000;0.039504;0.017781;0.017781;0.002412;0.001570;0.101794;0.035315;0.137108;0.101794;0.035315;0.137108;0.004021;0.001343;0.005364
 All;  2; 16; 15.0000;155.0000;  2069;     0;     0; 35074; 37143;0.004677;0.000000;0.004677;0.055704;1.000000;0.055704;0.083875;1.000000;0.083875;0.026053;0.026053;0.002412;0.001570;0.122074;0.035315;0.157388;0.122074;0.035315;0.157388;0.010239;0.001967;0.012206
 All;  2; 17; 15.0000;165.0000;   588;     0;     0; 36551; 37139;0.004677;0.000000;0.004677;0.015832;1.000000;0.015832;0.016917;1.000000;0.016917;0.007405;0.007405;0.002412;0.001570;0.113089;0.035315;0.148403;0.113089;0.035315;0.148403;0.001913;0.000559;0.002472
 All;  2; 18; 15.0000;175.0000;   704;     0;     0; 36439; 37143;0.004677;0.000000;0.004677;0.018954;1.000000;0.018954;0.011516;1.000000;0.011516;0.008865;0.008865;0.002412;0.001570;0.096509;0.035315;0.131823;0.096509;0.035315;0.131823;0.001111;0.000669;0.001781
 All;  2; 19; 15.0000;185.0000;  1240;     0;     0; 35897; 37137;0.004677;0.000000;0.004677;0.033390;1.000000;0.033390;0.077530;1.000000;0.077530;0.015616;0.015616;0.002412;0.001570;0.097192;0.035315;0.132507;0.097192;0.035315;0.132507;0.007535;0.001179;0.008714
 All;  2; 20; 15.0000;195.0000;  1010;     0;     0; 36133; 37143;0.004677;0.000000;0.004677;0.027192;1.000000;0.027192;0.006944;1.000000;0.006944;0.012718;0.012718;0.002412;0.001570;0.112690;0.035315;0.148004;0.112690;0.035315;0.148004;0.000782;0.000960;0.001743
 All;  2; 21; 15.0000;205.0000;  1699;     0;     0; 35445; 37144;0.004677;0.000000;0.004677;0.045741;1.000000;0.045741;0.053193;1.000000;0.053193;0.021393;0.021393;0.002412;0.001570;0.122119;0.035315;0.157434;0.122119;0.035315;0.157434;0.006496;0.001615;0.008111
 All;  2; 22; 15.0000;215.0000;  4233;     0;     0; 32906; 37139;0.004677;0.000000;0.004677;0.113977;1.000000;0.113977;0.102381;1.000000;0.102381;0.053307;0.053307;0.002412;0.001570;0.101689;0.035315;0.137003;0.101689;0.035315;0.137003;0.010411;0.004025;0.014436
 All;  2; 23; 15.0000;225.0000;  1459;     0;     0; 35678; 37137;0.004677;0.000000;0.004677;0.039287;1.000000;0.039287;0.027850;1.000000;0.027850;0.018375;0.018375;0.002412;0.001570;0.058307;0.035315;0.093621;0.058307;0.035315;0.093621;0.001624;0.001387;0.003011
 All;  2; 24; 15.0000;235.0000;  7713;     0;     0; 29427; 37140;0.004677;0.000000;0.004677;0.207674;1.000000;0.207674;0.179058;1.000000;0.179058;0.097129;0.097129;0.002412;0.001570;0.041756;0.035315;0.077070;0.041756;0.035315;0.077070;0.007477;0.007334;0.014811
 All;  2; 25; 15.0000;245.0000; 28761;     0;     0;  8382; 37143;0.004677;0.000000;0.004677;0.774332;1.000000;0.774332;0.816309;1.000000;0.816309;0.362155;0.362155;0.002412;0.001570;0.033992;0.035315;0.069307;0.033992;0.035315;0.069307;0.027748;0.027345;0.055093
 All;  2; 26; 15.0000;255.0000; 37113;     0;     0;    26; 37139;0.004677;0.000000;0.004677;0.999300;1.000000;0.999300;0.998354;1.000000;0.998354;0.467372;0.467372;0.002412;0.001570;0.030852;0.035315;0.066167;0.030852;0.035315;0.066167;0.030801;0.035290;0.066091
 All;  2; 27; 15.0000;265.0000; 18931;     0;     0; 18212; 37143;0.004677;0.000000;0.004677;0.509679;1.000000;0.509679;0.573482;1.000000;0.573482;0.238377;0.238377;0.002412;0.001570;0.030878;0.035315;0.066193;0.030878;0.035315;0.066193;0.017708;0.017999;0.035707
 All;  2; 28; 15.0000;275.0000;   731;     0;     0; 36406; 37137;0.004677;0.000000;0.004677;0.019684;1.000000;0.019684;0.037176;1.000000;0.037176;0.009206;0.009206;0.002412;0.001570;0.037390;0.035315;0.072705;0.037390;0.035315;0.072705;0.001390;0.000695;0.002085
 All;  2; 29; 15.0000;285.0000;  1148;     0;     0; 35995; 37143;0.004677;0.000000;0.004677;0.030908;1.000000;0.030908;0.045550;1.000000;0.045550;0.014455;0.014455;0.002412;0.001570;0.054343;0.035315;0.089658;0.054343;0.035315;0.089658;0.002475;0.001091;0.003567
 All;  2; 30; 15.0000;295.0000;   234;     0;     0; 36910; 37144;0.004677;0.000000;0.004677;0.006300;1.000000;0.006300;0.000000;1.000000;0.000000;0.002946;0.002946;0.002412;0.001570;0.005237;0.035315;0.040552;0.005237;0.035315;0.040552;0.000000;0.000222;0.000222
 All;  2; 31; 15.0000;305.0000;   388;     0;     0; 36751; 37139;0.004677;0.000000;0.004677;0.010447;1.000000;0.010447;1.000000;1.000000;1.000000;0.004886;0.004886;0.002412;0.001570;0.000000;0.035315;0.035315;0.000000;0.035315;0.035315;0.000000;0.000369;0.000369
 All;  2; 32; 15.0000;315.0000;  8136;     0;     0; 29001; 37137;0.004677;0.000000;0.004677;0.219081;1.000000;0.219081;1.000000;1.000000;1.000000;0.102464;0.102464;0.002412;0.001570;0.000000;0.035315;0.035315;0.000000;0.035315;0.035315;0.000000;0.007737;0.007737
 All;  2; 33; 15.0000;325.0000; 27005;     0;     0; 10135; 37140;0.004677;0.000000;0.004677;0.727114;1.000000;0.727114;1.000000;1.000000;1.000000;0.340071;0.340071;0.002412;0.001570;0.000000;0.035315;0.035315;0.000000;0.035315;0.035315;0.000000;0.025678;0.025678
 All;  2; 34; 15.0000;335.0000; 13243;     0;     0; 23900; 37143;0.004677;0.000000;0.004677;0.356541;1.000000;0.356541;1.000000;1.000000;1.000000;0.166754;0.166754;0.002412;0.001570;0.000000;0.035315;0.035315;0.000000;0.035315;0.035315;0.000000;0.012591;0.012591
 All;  2; 35; 15.0000;345.0000; 16980;     0;     0; 20159; 37139;0.004677;0.000000;0.004677;0.457201;1.000000;0.457201;1.000000;1.000000;1.000000;0.213833;0.213833;0.002412;0.001570;0.000000;0.035315;0.035315;0.000000;0.035315;0.035315;0.000000;0.016146;0.016146
 All;  2; 36; 15.0000;355.0000; 19571;     0;     0; 17572; 37143;0.004677;0.000000;0.004677;0.526910;1.000000;0.526910;1.000000;1.000000;1.000000;0.246436;0.246436;0.002412;0.001570;0.000000;0.035315;0.035315;0.000000;0.035315;0.035315;0.000000;0.018608;0.018608
 All;  3;  1; 25.0000;  5.0000;  6019;     0;     0; 26169; 32188;0.004388;0.000000;0.004388;0.186995;1.000000;0.186995;1.000000;1.000000;1.000000;0.082060;0.082060;0.003695;0.002924;0.000000;0.054105;0.054105;0.000000;0.054105;0.054105;0.000000;0.010117;0.010117
 All;  3;  2; 25.0000; 15.0000; 17873;     0;     0; 14314; 32187;0.004388;0.000000;0.004388;0.555286;1.000000;0.555286;1.000000;1.000000;1.000000;0.243678;0.243678;0.003695;0.002924;0.000000;0.054105;0.054105;0.000000;0.054105;0.054105;0.000000;0.030044;0.030044
 All;  3;  3; 25.0000; 25.0000; 29323;     0;     0;  2869; 32192;0.004388;0.000000;0.004388;0.910878;1.000000;0.910878;1.000000;1.000000;1.000000;0.399723;0.399723;0.003695;0.002924;0.000000;0.054105;0.054105;0.000000;0.054105;0.054105;0.000000;0.049283;0.049283
 All;  3;  4; 25.0000; 35.0000; 17353;     0;     0; 14833; 32186;0.004388;0.000000;0.004388;0.539147;1.000000;0.539147;1.000000;1.000000;1.000000;0.236596;0.236596;0.003695;0.002924;0.000000;0.054105;0.054105;0.000000;0.054105;0.054105;0.000000;0.029171;0.029171
 All;  3;  5; 25.0000; 45.0000;   561;     0;     0; 31621; 32182;0.004388;0.000000;0.004388;0.017432;1.000000;0.017432;1.000000;1.000000;1.000000;0.007650;0.007650;0.003695;0.002924;0.000000;0.054105;0.054105;0.000000;0.054105;0.054105;0.000000;0.000943;0.000943
 All;  3;  6; 25.0000; 55.0000;  5614;     0;     0; 26578; 32192;0.004388;0.000000;0.004388;0.174391;1.000000;0.174391;1.000000;1.000000;1.000000;0.076529;0.076529;0.003695;0.002924;0.000000;0.054105;0.054105;0.000000;0.054105;0.054105;0.000000;0.009435;0.009435
 All;  3;  7; 25.0000; 65.0000;  3752;     0;     0; 28435; 32187;0.004388;0.000000;0.004388;0.116569;1.000000;0.116569;1.000000;1.000000;1.000000;0.051154;0.051154;0.003695;0.002924;0.000000;0.054105;0.054105;0.000000;0.054105;0.054105;0.000000;0.006307;0.006307
 All;  3;  8; 25.0000; 75.0000; 19378;     0;     0; 12811; 32189;0.004388;0.000000;0.004388;0.602007;1.000000;0.602007;0.897983;1.000000;0.897983;0.264180;0.264180;0.003695;0.002924;0.016775;0.054105;0.070880;0.016775;0.054105;0.070880;0.015064;0.032572;0.047635
 All;  3;  9; 25.0000; 85.0000; 17536;     0;     0; 14652; 32188;0.004388;0.000000;0.004388;0.544799;1.000000;0.544799;0.493130;1.000000;0.493130;0.239076;0.239076;0.003695;0.002924;0.151082;0.054105;0.205187;0.151082;0.054105;0.205187;0.074503;0.029476;0.103980
 All;  3; 10; 25.0000; 95.0000;  5637;     0;     0; 26551; 32188;0.004388;0.000000;0.004388;0.175127;1.000000;0.175127;0.149812;1.000000;0.149812;0.076852;0.076852;0.003695;0.002924;0.104290;0.054105;0.158395;0.104290;0.054105;0.158395;0.015624;0.009475;0.025099
 All;  3; 11; 25.0000;105.0000;  8191;     0;     0; 23996; 32187;0.004388;0.000000;0.004388;0.254482;1.000000;0.254482;0.226853;1.000000;0.226853;0.111675;0.111675;0.003695;0.002924;0.087009;0.054105;0.141114;0.087009;0.054105;0.141114;0.019738;0.013769;0.033507
 All;  3; 12; 25.0000;115.0000;  4212;     0;     0; 27980; 32192;0.004388;0.000000;0.004388;0.130840;1.000000;0.130840;0.126253;1.000000;0.126253;0.057417;0.057417;0.003695;0.002924;0.084882;0.054105;0.138987;0.084882;0.054105;0.138987;0.010717;0.007079;0.017796
 All;  3; 13; 25.0000;125.0000;   247;     0;     0; 31939; 32186;0.004388;0.000000;0.004388;0.007674;1.000000;0.007674;0.011337;1.000000;0.011337;0.003368;0.003368;0.003695;0.002924;0.089285;0.054105;0.143390;0.089285;0.054105;0.143390;0.001012;0.000415;0.001427
 All;  3; 14; 25.0000;135.0000;  2914;     0;     0; 29268; 32182;0.004388;0.000000;0.004388;0.090548;1.000000;0.090548;0.098018;1.000000;0.098018;0.039735;0.039735;0.003695;0.002924;0.101466;0.054105;0.155571;0.101466;0.054105;0.155571;0.009945;0.004899;0.014845
 All;  3; 15; 25.0000;145.0000;  1370;     0;     0; 30822; 32192;0.004388;0.000000;0.004388;0.042557;1.000000;0.042557;0.049182;1.000000;0.049182;0.018675;0.018675;0.003695;0.002924;0.119932;0.054105;0.174037;0.119932;0.054105;0.174037;0.005898;0.002303;0.008201
 All;  3; 16; 25.0000;155.0000;   847;     0;     0; 31340; 32187;0.004388;0.000000;0.004388;0.026315;1.000000;0.026315;0.030461;1.000000;0.030461;0.011548;0.011548;0.003695;0.002924;0.147463;0.054105;0.201568;0.147463;0.054105;0.201568;0.004492;0.001424;0.005916
 All;  3; 17; 25.0000;165.0000;  3543;     0;     0; 28646; 32189;0.004388;0.000000;0.004388;0.110069;1.000000;0.110069;0.106502;1.000000;0.106502;0.048302;0.048302;0.003695;0.002924;0.178843;0.054105;0.232948;0.178843;0.054105;0.232948;0.019047;0.005955;0.025002
 All;  3; 18; 25.0000;175.0000;   552;     0;     0; 31636; 32188;0.004388;0.000000;0.004388;0.017149;1.000000;0.017149;0.018689;1.000000;0.018689;0.007526;0.007526;0.003695;0.002924;0.203348;0.054105;0.257453;0.203348;0.054105;0.257453;0.003800;0.000928;0.004728
