time,latitude,longitude,altitude (m),distance (km),distance_interval (m)
2020-12-17 12:15:19,5.243880300,95.590401000,287.5,0.000,
2020-12-17 12:15:20,5.243883100,95.590401000,287.5,0.000,0.31
2020-12-17 12:15:21,5.243885500,95.590401000,287.4,0.001,0.27
2020-12-17 12:15:22,5.243886000,95.590408000,287.4,0.001,0.78
2020-12-17 12:15:23,5.243886500,95.590408000,287.4,0.001,0.06
2020-12-17 12:15:24,5.243886500,95.590416000,287.4,0.002,0.89
2020-12-17 12:15:25,5.243884600,95.590424000,287.3,0.003,0.91
2020-12-17 12:15:26,5.243884100,95.590431000,287.3,0.004,0.78
2020-12-17 12:15:27,5.243886500,95.590439000,287.2,0.005,0.93
2020-12-17 12:15:28,5.243886900,95.590446000,287.2,0.006,0.78
2020-12-17 12:15:29,5.243880300,95.590462000,287.2,0.008,1.92
2020-12-17 12:15:30,5.243874500,95.590462000,287.2,0.008,0.64
2020-12-17 12:15:31,5.243871200,95.590462000,287.3,0.009,0.36
2020-12-17 12:15:32,5.243866900,95.590462000,287.3,0.009,0.48
2020-12-17 12:15:33,5.243874500,95.590462000,287.2,0.010,0.84
2020-12-17 12:15:34,5.243875000,95.590462000,287.2,0.010,0.06
2020-12-17 12:15:35,5.243867400,95.590462000,287.3,0.011,0.84
2020-12-17 12:15:36,5.243867400,95.590462000,287.3,0.011,0.00
2020-12-17 12:15:37,5.243861700,95.590462000,287.4,0.011,0.63
2020-12-17 12:15:38,5.243863100,95.590462000,287.3,0.012,0.15
2020-12-17 12:15:39,5.243862600,95.590462000,287.3,0.012,0.06
2020-12-17 12:15:40,5.243866000,95.590462000,287.3,0.012,0.38
2020-12-17 12:15:41,5.243865000,95.590462000,287.3,0.012,0.11
2020-12-17 12:15:42,5.243861200,95.590469000,287.3,0.013,0.88
2020-12-17 12:15:43,5.243858800,95.590469000,287.3,0.013,0.27
2020-12-17 12:15:44,5.243855500,95.590477000,287.3,0.014,0.96
2020-12-17 12:15:46,5.243849300,95.590469000,287.4,0.015,1.12
2020-12-17 12:15:47,5.243847800,95.590477000,287.4,0.016,0.90
2020-12-17 12:15:48,5.243852600,95.590485000,287.3,0.017,1.03
2020-12-17 12:15:49,5.243844000,95.590492000,287.4,0.019,1.23
2020-12-17 12:15:50,5.243845500,95.590500000,287.3,0.019,0.90
2020-12-17 12:15:51,5.243834500,95.590508000,287.4,0.021,1.51
2020-12-17 12:15:52,5.243834500,95.590515000,287.4,0.022,0.78
2020-12-17 12:15:53,5.243827800,95.590523000,287.4,0.023,1.16
2020-12-17 12:15:54,5.243823500,95.590530000,287.4,0.024,0.91
2020-12-17 12:15:55,5.243819200,95.590538000,287.4,0.025,1.01
2020-12-17 12:15:56,5.243826400,95.590538000,287.3,0.026,0.80
2020-12-17 12:15:57,5.243828300,95.590546000,287.3,0.027,0.91
2020-12-17 12:15:58,5.243829300,95.590546000,287.3,0.027,0.11
2020-12-17 12:15:59,5.243829300,95.590546000,287.3,0.027,0.00
2020-12-17 12:16:00,5.243833500,95.590546000,287.2,0.027,0.46
2020-12-17 12:16:01,5.243832100,95.590546000,287.3,0.027,0.15
2020-12-17 12:16:02,5.243829700,95.590546000,287.3,0.028,0.27
2020-12-17 12:16:03,5.243825400,95.590546000,287.3,0.028,0.48
2020-12-17 12:16:04,5.243821600,95.590553000,287.3,0.029,0.88
2020-12-17 12:16:05,5.243816900,95.590553000,287.4,0.029,0.52
2020-12-17 12:16:06,5.243813000,95.590553000,287.4,0.030,0.43
2020-12-17 12:16:07,5.243813000,95.590561000,287.4,0.031,0.89
2020-12-17 12:16:08,5.243810700,95.590561000,287.4,0.031,0.25
2020-12-17 12:16:09,5.243807300,95.590569000,287.4,0.032,0.96
2020-12-17 12:16:10,5.243803000,95.590569000,287.4,0.032,0.48
2020-12-17 12:16:11,5.243793000,95.590569000,287.5,0.033,1.11
2020-12-17 12:16:12,5.243789200,95.590569000,287.6,0.034,0.42
2020-12-17 12:16:13,5.243785900,95.590569000,287.6,0.034,0.36
2020-12-17 12:16:14,5.243780100,95.590569000,287.7,0.035,0.64
2020-12-17 12:16:15,5.243775800,95.590569000,287.7,0.035,0.48
2020-12-17 12:16:16,5.243765800,95.590576000,287.8,0.037,1.35
2020-12-17 12:16:17,5.243761100,95.590576000,287.8,0.037,0.52
2020-12-17 12:16:18,5.243751500,95.590576000,287.9,0.038,1.06
2020-12-17 12:16:19,5.243748200,95.590576000,287.9,0.039,0.36
2020-12-17 12:16:20,5.243743900,95.590576000,288.0,0.039,0.48
2020-12-17 12:16:21,5.243741500,95.590576000,288.0,0.039,0.27
2020-12-17 12:16:22,5.243737200,95.590576000,288.1,0.040,0.48
2020-12-17 12:16:23,5.243733400,95.590584000,288.1,0.041,0.98
2020-12-17 12:16:24,5.243727200,95.590584000,288.1,0.042,0.69
2020-12-17 12:16:25,5.243723900,95.590576000,288.2,0.043,0.96
2020-12-17 12:16:26,5.243722400,95.590576000,288.2,0.043,0.17
2020-12-17 12:16:27,5.243720500,95.590576000,288.2,0.043,0.21
2020-12-17 12:16:29,5.243711500,95.590584000,288.3,0.044,1.33
2020-12-17 12:16:30,5.243710500,95.590584000,288.3,0.044,0.11
2020-12-17 12:16:31,5.243705300,95.590584000,288.3,0.045,0.58
2020-12-17 12:16:32,5.243703400,95.590584000,288.4,0.045,0.21
2020-12-17 12:16:33,5.243700000,95.590584000,288.4,0.046,0.38
2020-12-17 12:16:34,5.243696200,95.590584000,288.4,0.046,0.42
2020-12-17 12:16:35,5.243686700,95.590584000,288.5,0.047,1.05
2020-12-17 12:16:36,5.243679500,95.590584000,288.6,0.048,0.80
2020-12-17 12:16:37,5.243676200,95.590584000,288.6,0.048,0.36
2020-12-17 12:16:38,5.243671900,95.590576000,288.7,0.049,1.01
2020-12-17 12:16:39,5.243672800,95.590576000,288.7,0.049,0.10
2020-12-17 12:16:40,5.243667600,95.590576000,288.7,0.050,0.58
2020-12-17 12:16:41,5.243669000,95.590576000,288.7,0.050,0.15
2020-12-17 12:16:42,5.243664300,95.590576000,288.8,0.051,0.52
2020-12-17 12:16:43,5.243661900,95.590576000,288.8,0.051,0.27
2020-12-17 12:16:44,5.243661900,95.590569000,288.8,0.052,0.78
2020-12-17 12:16:45,5.243666200,95.590576000,288.7,0.052,0.91
2020-12-17 12:16:46,5.243664700,95.590569000,288.8,0.053,0.79
2020-12-17 12:16:47,5.243667100,95.590569000,288.8,0.054,0.27
2020-12-17 12:16:48,5.243666600,95.590569000,288.8,0.054,0.06
2020-12-17 12:16:49,5.243664700,95.590561000,288.8,0.054,0.91
2020-12-17 12:16:50,5.243663800,95.590561000,288.8,0.055,0.10
2020-12-17 12:16:51,5.243661400,95.590561000,288.8,0.055,0.27
2020-12-17 12:16:52,5.243663300,95.590561000,288.8,0.055,0.21
2020-12-17 12:16:53,5.243665700,95.590561000,288.8,0.055,0.27
2020-12-17 12:16:54,5.243670900,95.590561000,288.7,0.056,0.58
2020-12-17 12:16:55,5.243671900,95.590561000,288.7,0.056,0.11
2020-12-17 12:16:56,5.243677600,95.590561000,288.7,0.057,0.63
2020-12-17 12:16:57,5.243678600,95.590561000,288.7,0.057,0.11
2020-12-17 12:16:58,5.243681400,95.590569000,288.6,0.058,0.94
2020-12-17 12:16:59,5.243681400,95.590569000,288.6,0.058,0.00
2020-12-17 12:17:00,5.243691400,95.590569000,288.5,0.059,1.11
2020-12-17 12:17:01,5.243694800,95.590569000,288.5,0.059,0.38
2020-12-17 12:17:02,5.243696700,95.590576000,288.4,0.060,0.80
2020-12-17 12:17:03,5.243701000,95.590576000,288.4,0.060,0.48
2020-12-17 12:17:04,5.243703800,95.590584000,288.4,0.061,0.94
2020-12-17 12:17:05,5.243706700,95.590584000,288.3,0.062,0.32
2020-12-17 12:17:06,5.243711500,95.590584000,288.3,0.062,0.53
2020-12-17 12:17:08,5.243718600,95.590584000,288.2,0.063,0.79
2020-12-17 12:17:09,5.243718600,95.590584000,288.2,0.063,0.00
2020-12-17 12:17:10,5.243721500,95.590584000,288.2,0.063,0.32
2020-12-17 12:17:11,5.243723400,95.590584000,288.2,0.064,0.21
2020-12-17 12:17:12,5.243725800,95.590576000,288.2,0.064,0.93
2020-12-17 12:17:13,5.243723900,95.590576000,288.2,0.065,0.21
2020-12-17 12:17:14,5.243728200,95.590576000,288.1,0.065,0.48
2020-12-17 12:17:15,5.243728600,95.590576000,288.1,0.065,0.04
2020-12-17 12:17:16,5.243729600,95.590576000,288.1,0.065,0.11
2020-12-17 12:17:17,5.243731500,95.590576000,288.1,0.066,0.21
2020-12-17 12:17:18,5.243734400,95.590576000,288.1,0.066,0.32
2020-12-17 12:17:19,5.243734400,95.590576000,288.1,0.066,0.00
2020-12-17 12:17:20,5.243734800,95.590569000,288.1,0.067,0.78
2020-12-17 12:17:21,5.243734400,95.590569000,288.1,0.067,0.04
2020-12-17 12:17:22,5.243735800,95.590569000,288.1,0.067,0.15
2020-12-17 12:17:23,5.243736300,95.590569000,288.1,0.067,0.06
2020-12-17 12:17:24,5.243735300,95.590569000,288.1,0.067,0.11
2020-12-17 12:17:25,5.243733900,95.590569000,288.1,0.067,0.15
2020-12-17 12:17:26,5.243732900,95.590561000,288.1,0.068,0.89
2020-12-17 12:17:27,5.243732000,95.590561000,288.2,0.068,0.10
2020-12-17 12:17:28,5.243731000,95.590561000,288.2,0.068,0.11
2020-12-17 12:17:29,5.243718600,95.590553000,288.3,0.070,1.63
2020-12-17 12:17:30,5.243709100,95.590546000,288.4,0.071,1.31
2020-12-17 12:17:31,5.243701500,95.590546000,288.5,0.072,0.84
2020-12-17 12:17:32,5.243697200,95.590546000,288.5,0.073,0.48
2020-12-17 12:17:33,5.243694300,95.590546000,288.6,0.073,0.32
2020-12-17 12:17:34,5.243692900,95.590538000,288.6,0.074,0.90
2020-12-17 12:17:35,5.243693800,95.590538000,288.6,0.074,0.10
2020-12-17 12:17:36,5.243694800,95.590546000,288.6,0.075,0.89
2020-12-17 12:17:37,5.243694800,95.590546000,288.6,0.075,0.00
2020-12-17 12:17:38,5.243696700,95.590546000,288.5,0.075,0.21
2020-12-17 12:17:39,5.243699100,95.590546000,288.5,0.075,0.27
2020-12-17 12:17:40,5.243699100,95.590546000,288.5,0.075,0.00
2020-12-17 12:17:41,5.243700500,95.590546000,288.5,0.075,0.15
2020-12-17 12:17:42,5.243702400,95.590546000,288.5,0.076,0.21
2020-12-17 12:17:43,5.243703800,95.590546000,288.5,0.076,0.15
2020-12-17 12:17:44,5.243708100,95.590546000,288.4,0.076,0.48
2020-12-17 12:17:45,5.243711500,95.590546000,288.4,0.077,0.38
2020-12-17 12:17:46,5.243711900,95.590546000,288.4,0.077,0.04
2020-12-17 12:17:48,5.243714300,95.590546000,288.4,0.077,0.27
2020-12-17 12:17:49,5.243716700,95.590546000,288.4,0.077,0.27
2020-12-17 12:17:50,5.243719100,95.590546000,288.3,0.077,0.27
2020-12-17 12:17:51,5.243721000,95.590546000,288.3,0.078,0.21
2020-12-17 12:17:52,5.243721500,95.590546000,288.3,0.078,0.06
2020-12-17 12:17:53,5.243721500,95.590546000,288.3,0.078,0.00
2020-12-17 12:17:54,5.243721500,95.590546000,288.3,0.078,0.00
2020-12-17 12:17:55,5.243722000,95.590546000,288.3,0.078,0.06
2020-12-17 12:17:56,5.243721500,95.590546000,288.3,0.078,0.06
2020-12-17 12:17:57,5.243722400,95.590546000,288.3,0.078,0.10
2020-12-17 12:17:58,5.243722400,95.590546000,288.3,0.078,0.00
2020-12-17 12:17:59,5.243722400,95.590546000,288.3,0.078,0.00
2020-12-17 12:18:00,5.243722400,95.590546000,288.3,0.078,0.00
2020-12-17 12:18:01,5.243722400,95.590546000,288.3,0.078,0.00
2020-12-17 12:18:02,5.243722900,95.590546000,288.3,0.078,0.06
2020-12-17 12:18:03,5.243722400,95.590546000,288.3,0.078,0.06
2020-12-17 12:18:04,5.243720100,95.590546000,288.3,0.078,0.25
2020-12-17 12:18:05,5.243719600,95.590546000,288.3,0.078,0.06
2020-12-17 12:18:06,5.243720100,95.590546000,288.3,0.078,0.06
2020-12-17 12:18:07,5.243718600,95.590546000,288.3,0.079,0.17
2020-12-17 12:18:08,5.243718100,95.590553000,288.3,0.079,0.78
2020-12-17 12:18:09,5.243716200,95.590553000,288.3,0.080,0.21
2020-12-17 12:18:10,5.243714800,95.590553000,288.3,0.080,0.15
2020-12-17 12:18:11,5.243712900,95.590553000,288.4,0.080,0.21
2020-12-17 12:18:12,5.243709600,95.590553000,288.4,0.080,0.36
2020-12-17 12:18:13,5.243706200,95.590553000,288.4,0.081,0.38
2020-12-17 12:18:14,5.243704800,95.590553000,288.4,0.081,0.15
2020-12-17 12:18:15,5.243703400,95.590553000,288.5,0.081,0.15
2020-12-17 12:18:16,5.243703400,95.590561000,288.4,0.082,0.89
2020-12-17 12:18:17,5.243702400,95.590561000,288.4,0.082,0.11
2020-12-17 12:18:18,5.243703800,95.590553000,288.5,0.083,0.90
2020-12-17 12:18:19,5.243705700,95.590561000,288.4,0.084,0.91
2020-12-17 12:18:20,5.243704300,95.590553000,288.4,0.085,0.90
2020-12-17 12:18:21,5.243704800,95.590553000,288.4,0.085,0.06
2020-12-17 12:18:22,5.243703400,95.590553000,288.5,0.085,0.15
2020-12-17 12:18:23,5.243699600,95.590553000,288.5,0.085,0.42
2020-12-17 12:18:24,5.243697600,95.590546000,288.5,0.086,0.81
2020-12-17 12:18:25,5.243698100,95.590546000,288.5,0.086,0.06
2020-12-17 12:18:27,5.243698600,95.590546000,288.5,0.086,0.06
2020-12-17 12:18:28,5.243697600,95.590546000,288.5,0.086,0.11
2020-12-17 12:18:29,5.243696700,95.590546000,288.5,0.086,0.10
2020-12-17 12:18:30,5.243699100,95.590546000,288.5,0.087,0.27
2020-12-17 12:18:31,5.243695300,95.590546000,288.6,0.087,0.42
2020-12-17 12:18:32,5.243692400,95.590546000,288.6,0.087,0.32
2020-12-17 12:18:33,5.243687200,95.590546000,288.6,0.088,0.58
2020-12-17 12:18:34,5.243682900,95.590546000,288.7,0.088,0.48
2020-12-17 12:18:35,5.243676700,95.590546000,288.7,0.089,0.69
2020-12-17 12:18:36,5.243671900,95.590546000,288.8,0.090,0.53
2020-12-17 12:18:37,5.243669000,95.590546000,288.8,0.090,0.32
2020-12-17 12:18:38,5.243670000,95.590546000,288.8,0.090,0.11
2020-12-17 12:18:39,5.243669000,95.590546000,288.8,0.090,0.11
2020-12-17 12:18:40,5.243667100,95.590546000,288.8,0.090,0.21
2020-12-17 12:18:41,5.243667100,95.590546000,288.8,0.090,0.00
2020-12-17 12:18:42,5.243668600,95.590546000,288.8,0.091,0.17
2020-12-17 12:18:43,5.243670900,95.590546000,288.8,0.091,0.25
2020-12-17 12:18:44,5.243670000,95.590546000,288.8,0.091,0.10
2020-12-17 12:18:45,5.243670500,95.590546000,288.8,0.091,0.06
2020-12-17 12:18:46,5.243673800,95.590546000,288.8,0.091,0.36
2020-12-17 12:18:47,5.243675200,95.590546000,288.7,0.092,0.15
2020-12-17 12:18:48,5.243676200,95.590553000,288.7,0.092,0.78
2020-12-17 12:18:49,5.243679000,95.590553000,288.7,0.093,0.31
2020-12-17 12:18:50,5.243682400,95.590553000,288.7,0.093,0.38
2020-12-17 12:18:51,5.243685200,95.590561000,288.6,0.094,0.94
2020-12-17 12:18:52,5.243688100,95.590561000,288.6,0.094,0.32
2020-12-17 12:18:53,5.243689500,95.590561000,288.6,0.094,0.15
2020-12-17 12:18:54,5.243690500,95.590561000,288.6,0.095,0.11
2020-12-17 12:18:55,5.243691900,95.590561000,288.5,0.095,0.15
2020-12-17 12:18:56,5.243695300,95.590569000,288.5,0.096,0.96
2020-12-17 12:18:57,5.243699100,95.590569000,288.4,0.096,0.42
2020-12-17 12:18:58,5.243701500,95.590569000,288.4,0.096,0.27
2020-12-17 12:18:59,5.243706700,95.590576000,288.4,0.097,0.97
2020-12-17 12:19:00,5.243711500,95.590576000,288.3,0.098,0.53
2020-12-17 12:19:01,5.243712400,95.590576000,288.3,0.098,0.10
2020-12-17 12:19:02,5.243711500,95.590576000,288.3,0.098,0.10
2020-12-17 12:19:03,5.243709600,95.590576000,288.3,0.098,0.21
2020-12-17 12:19:04,5.243707200,95.590569000,288.4,0.099,0.82
2020-12-17 12:19:06,5.243701000,95.590561000,288.5,0.100,1.12
2020-12-17 12:19:07,5.243697600,95.590553000,288.5,0.101,0.96
2020-12-17 12:19:08,5.243694300,95.590553000,288.5,0.101,0.36
2020-12-17 12:19:09,5.243691400,95.590546000,288.6,0.102,0.84
2020-12-17 12:19:10,5.243689100,95.590546000,288.6,0.103,0.25
2020-12-17 12:19:11,5.243686700,95.590546000,288.6,0.103,0.27
2020-12-17 12:19:12,5.243684800,95.590546000,288.7,0.103,0.21
2020-12-17 12:19:13,5.243684300,95.590546000,288.7,0.103,0.06
2020-12-17 12:19:14,5.243684300,95.590546000,288.7,0.103,0.00
2020-12-17 12:19:15,5.243684300,95.590546000,288.7,0.103,0.00
2020-12-17 12:19:16,5.243682400,95.590546000,288.7,0.103,0.21
2020-12-17 12:19:17,5.243680000,95.590546000,288.7,0.104,0.27
2020-12-17 12:19:18,5.243679000,95.590546000,288.7,0.104,0.11
2020-12-17 12:19:19,5.243677600,95.590546000,288.7,0.104,0.15
2020-12-17 12:19:20,5.243672800,95.590546000,288.8,0.104,0.53
2020-12-17 12:19:21,5.243670000,95.590546000,288.8,0.105,0.31
2020-12-17 12:19:22,5.243668600,95.590546000,288.8,0.105,0.15
2020-12-17 12:19:23,5.243668100,95.590546000,288.8,0.105,0.06
2020-12-17 12:19:24,5.243668100,95.590546000,288.8,0.105,0.00
2020-12-17 12:19:25,5.243669000,95.590546000,288.8,0.105,0.10
2020-12-17 12:19:26,5.243671400,95.590546000,288.8,0.105,0.27
2020-12-17 12:19:27,5.243672400,95.590546000,288.8,0.105,0.11
2020-12-17 12:19:28,5.243674300,95.590546000,288.8,0.106,0.21
2020-12-17 12:19:29,5.243674300,95.590546000,288.8,0.106,0.00
2020-12-17 12:19:30,5.243675700,95.590553000,288.7,0.106,0.79
2020-12-17 12:19:31,5.243676700,95.590553000,288.7,0.106,0.11
2020-12-17 12:19:32,5.243676700,95.590561000,288.7,0.107,0.89
2020-12-17 12:19:33,5.243677600,95.590561000,288.7,0.107,0.10
2020-12-17 12:19:34,5.243676700,95.590561000,288.7,0.108,0.10
2020-12-17 12:19:35,5.243677100,95.590569000,288.7,0.108,0.89
2020-12-17 12:19:36,5.243676700,95.590569000,288.7,0.109,0.04
2020-12-17 12:19:37,5.243674300,95.590569000,288.7,0.109,0.27
2020-12-17 12:19:38,5.243671900,95.590569000,288.7,0.109,0.27
2020-12-17 12:19:39,5.243669500,95.590569000,288.7,0.109,0.27
2020-12-17 12:19:40,5.243668100,95.590576000,288.7,0.110,0.79
2020-12-17 12:19:41,5.243667100,95.590576000,288.7,0.110,0.11
2020-12-17 12:19:42,5.243666600,95.590576000,288.7,0.110,0.06
2020-12-17 12:19:43,5.243667100,95.590576000,288.7,0.110,0.06
2020-12-17 12:19:45,5.243667600,95.590576000,288.7,0.110,0.06
2020-12-17 12:19:46,5.243667600,95.590576000,288.7,0.110,0.00
2020-12-17 12:19:47,5.243667100,95.590576000,288.7,0.110,0.06
2020-12-17 12:19:48,5.243665700,95.590576000,288.8,0.111,0.15
2020-12-17 12:19:49,5.243665700,95.590576000,288.8,0.111,0.00
2020-12-17 12:19:50,5.243664300,95.590569000,288.8,0.111,0.79
2020-12-17 12:19:51,5.243661900,95.590569000,288.8,0.112,0.27
2020-12-17 12:19:52,5.243659000,95.590561000,288.9,0.113,0.94
2020-12-17 12:19:53,5.243659500,95.590561000,288.9,0.113,0.06
2020-12-17 12:19:54,5.243658500,95.590553000,288.9,0.114,0.89
2020-12-17 12:19:55,5.243656600,95.590553000,288.9,0.114,0.21
2020-12-17 12:19:56,5.243655700,95.590553000,288.9,0.114,0.10
2020-12-17 12:19:57,5.243655700,95.590546000,288.9,0.115,0.78
2020-12-17 12:19:58,5.243654300,95.590546000,288.9,0.115,0.15
2020-12-17 12:19:59,5.243651900,95.590546000,289.0,0.115,0.27
2020-12-17 12:20:00,5.243660900,95.590546000,288.9,0.116,1.00
2020-12-17 12:20:01,5.243659500,95.590546000,288.9,0.116,0.15
2020-12-17 12:20:02,5.243656600,95.590538000,288.9,0.117,0.94
2020-12-17 12:20:03,5.243656600,95.590530000,289.0,0.118,0.89
2020-12-17 12:20:04,5.243657600,95.590530000,289.0,0.118,0.11
2020-12-17 12:20:05,5.243655200,95.590523000,289.0,0.119,0.82
2020-12-17 12:20:06,5.243655200,95.590515000,289.0,0.120,0.89
2020-12-17 12:20:07,5.243653300,95.590515000,289.0,0.120,0.21
2020-12-17 12:20:08,5.243652800,95.590508000,289.1,0.121,0.78
2020-12-17 12:20:09,5.243657100,95.590508000,289.0,0.121,0.48
2020-12-17 12:20:10,5.243657600,95.590500000,289.0,0.122,0.89
2020-12-17 12:20:11,5.243668100,95.590500000,288.9,0.123,1.16
2020-12-17 12:20:12,5.243677600,95.590508000,288.8,0.125,1.37
2020-12-17 12:20:13,5.243687200,95.590508000,288.7,0.126,1.06
2020-12-17 12:20:14,5.243687200,95.590508000,288.7,0.126,0.00
2020-12-17 12:20:15,5.243686700,95.590500000,288.8,0.127,0.89
2020-12-17 12:20:16,5.243686700,95.590500000,288.8,0.127,0.00
2020-12-17 12:20:17,5.243685700,95.590500000,288.8,0.127,0.11
2020-12-17 12:20:18,5.243686700,95.590492000,288.8,0.128,0.89
2020-12-17 12:20:19,5.243695300,95.590485000,288.7,0.129,1.23
2020-12-17 12:20:20,5.243673800,95.590462000,289.0,0.132,3.49
2020-12-17 12:20:21,5.243661400,95.590454000,289.1,0.134,1.63
2020-12-17 12:20:22,5.243660000,95.590454000,289.2,0.134,0.15
2020-12-17 12:20:24,5.243652800,95.590439000,289.3,0.136,1.84
2020-12-17 12:20:25,5.243659500,95.590431000,289.2,0.137,1.16
2020-12-17 12:20:26,5.243661400,95.590431000,289.2,0.137,0.21
2020-12-17 12:20:27,5.243659000,95.590416000,289.3,0.139,1.68
2020-12-17 12:20:28,5.243657600,95.590416000,289.3,0.139,0.15
2020-12-17 12:20:29,5.243656600,95.590408000,289.3,0.140,0.89
2020-12-17 12:20:30,5.243651900,95.590408000,289.3,0.141,0.52
2020-12-17 12:20:31,5.243644200,95.590393000,289.5,0.143,1.87
2020-12-17 12:20:32,5.243643800,95.590393000,289.5,0.143,0.04
2020-12-17 12:20:33,5.243644700,95.590385000,289.5,0.143,0.89
2020-12-17 12:20:34,5.243641900,95.590385000,289.5,0.144,0.31
2020-12-17 12:20:35,5.243638000,95.590385000,289.5,0.144,0.43
2020-12-17 12:20:36,5.243636100,95.590378000,289.6,0.145,0.80
2020-12-17 12:20:37,5.243634700,95.590378000,289.6,0.145,0.15
2020-12-17 12:20:38,5.243627100,95.590370000,289.7,0.146,1.22
2020-12-17 12:20:39,5.243624200,95.590355000,289.7,0.148,1.69
2020-12-17 12:20:40,5.243623700,95.590355000,289.7,0.148,0.06
2020-12-17 12:20:41,5.243627100,95.590347000,289.7,0.149,0.96
2020-12-17 12:20:42,5.243621800,95.590347000,289.8,0.150,0.59
2020-12-17 12:20:43,5.243619900,95.590340000,289.8,0.150,0.80
2020-12-17 12:20:44,5.243612300,95.590332000,289.9,0.152,1.22
2020-12-17 12:20:45,5.243604700,95.590340000,289.9,0.153,1.22
2020-12-17 12:20:46,5.243591300,95.590324000,290.0,0.155,2.31
2020-12-17 12:20:47,5.243579900,95.590317000,290.1,0.157,1.48
2020-12-17 12:20:48,5.243567500,95.590302000,290.3,0.159,2.16
2020-12-17 12:20:49,5.243561700,95.590302000,290.3,0.160,0.64
2020-12-17 12:20:50,5.243561700,95.590302000,290.3,0.160,0.00
2020-12-17 12:20:51,5.243559400,95.590302000,290.3,0.160,0.25
2020-12-17 12:20:52,5.243555100,95.590294000,290.4,0.161,1.01
2020-12-17 12:20:53,5.243551300,95.590286000,290.4,0.162,0.98
2020-12-17 12:20:54,5.243550300,95.590286000,290.4,0.162,0.11
2020-12-17 12:20:55,5.243551300,95.590279000,290.4,0.163,0.78
2020-12-17 12:20:56,5.243550300,95.590279000,290.4,0.163,0.11
2020-12-17 12:20:57,5.243550300,95.590286000,290.4,0.164,0.78
2020-12-17 12:20:58,5.243549800,95.590294000,290.4,0.164,0.89
2020-12-17 12:20:59,5.243550300,95.590294000,290.4,0.164,0.06
2020-12-17 12:21:00,5.243548400,95.590294000,290.4,0.165,0.21
2020-12-17 12:21:02,5.243543100,95.590294000,290.5,0.165,0.59
2020-12-17 12:21:03,5.243540300,95.590294000,290.5,0.166,0.31
2020-12-17 12:21:04,5.243535000,95.590294000,290.5,0.166,0.59
2020-12-17 12:21:05,5.243525000,95.590286000,290.6,0.168,1.42
2020-12-17 12:21:06,5.243518800,95.590286000,290.7,0.168,0.69
2020-12-17 12:21:07,5.243509800,95.590286000,290.7,0.169,1.00
2020-12-17 12:21:08,5.243504500,95.590279000,290.8,0.170,0.97
2020-12-17 12:21:09,5.243500200,95.590271000,290.8,0.171,1.01
2020-12-17 12:21:10,5.243485500,95.590263000,290.9,0.173,1.85
2020-12-17 12:21:11,5.243478800,95.590263000,291.0,0.174,0.74
2020-12-17 12:21:12,5.243470700,95.590256000,291.0,0.175,1.19
2020-12-17 12:21:13,5.243467300,95.590248000,291.1,0.176,0.96
2020-12-17 12:21:14,5.243458300,95.590240000,291.1,0.177,1.33
2020-12-17 12:21:15,5.243447300,95.590233000,291.2,0.179,1.44
2020-12-17 12:21:16,5.243443500,95.590225000,291.3,0.180,0.98
2020-12-17 12:21:17,5.243438200,95.590225000,291.3,0.180,0.59
2020-12-17 12:21:18,5.243434400,95.590218000,291.3,0.181,0.88
2020-12-17 12:21:19,5.243433000,95.590210000,291.3,0.182,0.90
2020-12-17 12:21:20,5.243429200,95.590210000,291.4,0.183,0.42
2020-12-17 12:21:21,5.243425800,95.590202000,291.4,0.183,0.96
2020-12-17 12:21:22,5.243424400,95.590202000,291.4,0.184,0.15
2020-12-17 12:21:23,5.243420100,95.590195000,291.4,0.185,0.91
2020-12-17 12:21:24,5.243411500,95.590187000,291.5,0.186,1.30
2020-12-17 12:21:25,5.243404900,95.590187000,291.5,0.187,0.73
2020-12-17 12:21:26,5.243397700,95.590187000,291.6,0.187,0.80
2020-12-17 12:21:27,5.243386700,95.590187000,291.7,0.189,1.22
2020-12-17 12:21:28,5.243382500,95.590179000,291.7,0.190,1.00
2020-12-17 12:21:29,5.243375800,95.590172000,291.7,0.191,1.07
2020-12-17 12:21:30,5.243370500,95.590149000,291.8,0.193,2.62
2020-12-17 12:21:31,5.243366200,95.590149000,291.8,0.194,0.48
2020-12-17 12:21:32,5.243361900,95.590141000,291.8,0.195,1.01
2020-12-17 12:21:33,5.243359100,95.590134000,291.8,0.196,0.84
2020-12-17 12:21:34,5.243352900,95.590134000,291.9,0.196,0.69
2020-12-17 12:21:35,5.243343400,95.590126000,291.9,0.198,1.37
2020-12-17 12:21:36,5.243337600,95.590118000,292.0,0.199,1.09
2020-12-17 12:21:37,5.243331000,95.590111000,292.0,0.200,1.07
2020-12-17 12:21:38,5.243330500,95.590111000,292.0,0.200,0.06
2020-12-17 12:21:39,5.243326700,95.590103000,292.1,0.201,0.98
2020-12-17 12:21:40,5.243320000,95.590103000,292.1,0.202,0.74
2020-12-17 12:21:42,5.243307100,95.590080000,292.2,0.205,2.92
2020-12-17 12:21:43,5.243305200,95.590080000,292.3,0.205,0.21
2020-12-17 12:21:44,5.243297600,95.590080000,292.3,0.206,0.84
2020-12-17 12:21:45,5.243292800,95.590080000,292.4,0.206,0.53
