DateTime, Latitude, Longitude, Altitude, Temperature
2021-02-07T09:58:53, 5.3582792, 95.4191360, 63.6, 30
2021-02-07T09:58:54, 5.3582807, 95.4191440, 63.1, 30
2021-02-07T09:58:55, 5.3582845, 95.4191510, 62.8, 30
2021-02-07T09:58:56, 5.3582888, 95.4191510, 62.7, 30
2021-02-07T09:58:57, 5.3582897, 95.4191590, 63.1, 30
2021-02-07T09:58:58, 5.3582935, 95.4191590, 63.4, 30
2021-02-07T09:58:59, 5.3582978, 95.4191590, 63.3, 30
2021-02-07T09:59:00, 5.3583016, 95.4191670, 63.4, 30
2021-02-07T09:59:01, 5.3583064, 95.4191740, 63.2, 30
2021-02-07T09:59:02, 5.3583107, 95.4191740, 63.0, 30
2021-02-07T09:59:03, 5.3583126, 95.4191740, 63.3, 30
2021-02-07T09:59:04, 5.3583145, 95.4191820, 63.7, 30
2021-02-07T09:59:06, 5.3583155, 95.4191890, 64.1, 30
2021-02-07T09:59:07, 5.3583159, 95.4191890, 64.3, 30
2021-02-07T09:59:08, 5.3583183, 95.4191970, 64.1, 30
2021-02-07T09:59:09, 5.3583207, 95.4192050, 63.7, 30
2021-02-07T09:59:10, 5.3583207, 95.4192050, 63.3, 30
2021-02-07T09:59:11, 5.3583217, 95.4192050, 63.3, 30
2021-02-07T09:59:12, 5.3583221, 95.4192050, 63.3, 30
2021-02-07T09:59:13, 5.3583217, 95.4192050, 63.3, 30
2021-02-07T09:59:14, 5.3583217, 95.4192050, 63.2, 30
2021-02-07T09:59:15, 5.3583226, 95.4192050, 63.3, 30
2021-02-07T09:59:16, 5.3583231, 95.4192050, 63.9, 30
2021-02-07T09:59:17, 5.3583231, 95.4192050, 64.3, 30
2021-02-07T09:59:18, 5.3583236, 95.4192050, 64.7, 30
2021-02-07T09:59:19, 5.3583231, 95.4192050, 65.0, 30
2021-02-07T09:59:20, 5.3583231, 95.4192050, 65.6, 30
2021-02-07T09:59:21, 5.3583231, 95.4192050, 65.8, 30
2021-02-07T09:59:22, 5.3583231, 95.4192120, 65.8, 30
2021-02-07T09:59:23, 5.3583231, 95.4192120, 66.0, 30
2021-02-07T09:59:24, 5.3583226, 95.4192120, 66.3, 30
2021-02-07T09:59:25, 5.3583231, 95.4192120, 66.5, 30
2021-02-07T09:59:26, 5.3583226, 95.4192120, 66.7, 30
2021-02-07T09:59:27, 5.3583231, 95.4192120, 67.0, 30
2021-02-07T09:59:28, 5.3583231, 95.4192050, 67.4, 30
2021-02-07T09:59:29, 5.3583245, 95.4192050, 68.2, 30
2021-02-07T09:59:30, 5.3583250, 95.4191970, 68.9, 30
2021-02-07T09:59:31, 5.3583245, 95.4191970, 69.5, 30
2021-02-07T09:59:32, 5.3583255, 95.4191970, 70.0, 30
2021-02-07T09:59:33, 5.3583269, 95.4191970, 70.6, 30
2021-02-07T09:59:34, 5.3583279, 95.4191970, 71.2, 30
2021-02-07T09:59:35, 5.3583269, 95.4191890, 71.6, 30
2021-02-07T09:59:36, 5.3583274, 95.4191970, 71.9, 29
2021-02-07T09:59:37, 5.3583274, 95.4191970, 72.3, 29
2021-02-07T09:59:38, 5.3583288, 95.4192050, 72.2, 29
2021-02-07T09:59:39, 5.3583283, 95.4192050, 72.3, 29
2021-02-07T09:59:40, 5.3583317, 95.4192050, 72.4, 29
2021-02-07T09:59:41, 5.3583326, 95.4192050, 72.6, 29
2021-02-07T09:59:42, 5.3583369, 95.4192050, 72.4, 29
2021-02-07T09:59:43, 5.3583403, 95.4192120, 72.3, 29
2021-02-07T09:59:45, 5.3583436, 95.4192200, 72.1, 29
2021-02-07T09:59:46, 5.3583450, 95.4192200, 71.9, 29
2021-02-07T09:59:47, 5.3583465, 95.4192280, 71.7, 29
2021-02-07T09:59:48, 5.3583474, 95.4192280, 71.7, 29
2021-02-07T09:59:49, 5.3583479, 95.4192350, 71.8, 29
2021-02-07T09:59:50, 5.3583431, 95.4192350, 71.8, 29
2021-02-07T09:59:51, 5.3583431, 95.4192350, 71.5, 29
2021-02-07T09:59:52, 5.3583426, 95.4192350, 71.4, 29
2021-02-07T09:59:53, 5.3583431, 95.4192350, 70.9, 29
2021-02-07T09:59:54, 5.3583465, 95.4192430, 70.9, 29
2021-02-07T09:59:55, 5.3583479, 95.4192430, 71.5, 29
2021-02-07T09:59:56, 5.3583479, 95.4192430, 71.9, 29
2021-02-07T09:59:57, 5.3583479, 95.4192430, 72.2, 29
2021-02-07T09:59:58, 5.3583479, 95.4192430, 72.1, 29
2021-02-07T09:59:59, 5.3583479, 95.4192430, 72.3, 29
2021-02-07T10:00:00, 5.3583484, 95.4192430, 72.5, 29
2021-02-07T10:00:01, 5.3583488, 95.4192430, 72.5, 29
2021-02-07T10:00:02, 5.3583479, 95.4192430, 72.2, 29
2021-02-07T10:00:03, 5.3583479, 95.4192430, 72.3, 29
2021-02-07T10:00:04, 5.3583488, 95.4192430, 72.2, 29
2021-02-07T10:00:05, 5.3583512, 95.4192430, 72.3, 29
2021-02-07T10:00:06, 5.3583536, 95.4192500, 72.3, 29
2021-02-07T10:00:07, 5.3583565, 95.4192500, 72.0, 29
2021-02-07T10:00:08, 5.3583612, 95.4192500, 71.8, 29
2021-02-07T10:00:09, 5.3583646, 95.4192580, 71.2, 29
2021-02-07T10:00:10, 5.3583698, 95.4192580, 70.9, 29
2021-02-07T10:00:11, 5.3583722, 95.4192580, 70.5, 29
2021-02-07T10:00:12, 5.3583765, 95.4192580, 69.9, 29
2021-02-07T10:00:13, 5.3583832, 95.4192660, 69.9, 29
2021-02-07T10:00:14, 5.3583889, 95.4192660, 69.8, 29
2021-02-07T10:00:15, 5.3583908, 95.4192660, 70.0, 29
2021-02-07T10:00:16, 5.3583961, 95.4192660, 69.3, 29
2021-02-07T10:00:17, 5.3584008, 95.4192730, 69.4, 29
2021-02-07T10:00:18, 5.3584046, 95.4192730, 69.8, 29
2021-02-07T10:00:19, 5.3584080, 95.4192730, 69.7, 29
2021-02-07T10:00:20, 5.3584113, 95.4192810, 69.9, 29
2021-02-07T10:00:21, 5.3584142, 95.4192810, 69.9, 29
2021-02-07T10:00:23, 5.3584161, 95.4192810, 70.3, 29
2021-02-07T10:00:24, 5.3584166, 95.4192890, 70.5, 29
2021-02-07T10:00:25, 5.3584194, 95.4192890, 70.9, 29
2021-02-07T10:00:26, 5.3584223, 95.4192890, 70.6, 29
2021-02-07T10:00:27, 5.3584232, 95.4192960, 70.7, 29
2021-02-07T10:00:28, 5.3584251, 95.4192960, 70.7, 29
2021-02-07T10:00:29, 5.3584247, 95.4192960, 70.9, 29
2021-02-07T10:00:30, 5.3584270, 95.4192960, 71.0, 29
2021-02-07T10:00:31, 5.3584294, 95.4192960, 71.4, 29
2021-02-07T10:00:32, 5.3584323, 95.4192960, 71.0, 29
2021-02-07T10:00:33, 5.3584337, 95.4192960, 71.1, 29
2021-02-07T10:00:34, 5.3584371, 95.4192960, 71.0, 29
2021-02-07T10:00:35, 5.3584394, 95.4192960, 71.4, 29
2021-02-07T10:00:36, 5.3584418, 95.4193040, 71.4, 29
2021-02-07T10:00:37, 5.3584447, 95.4193040, 70.6, 29
2021-02-07T10:00:38, 5.3584447, 95.4193040, 70.5, 29
2021-02-07T10:00:39, 5.3584437, 95.4193040, 70.6, 29
2021-02-07T10:00:40, 5.3584442, 95.4193040, 70.7, 29
2021-02-07T10:00:41, 5.3584461, 95.4193040, 70.8, 29
2021-02-07T10:00:42, 5.3584461, 95.4193040, 70.8, 29
2021-02-07T10:00:43, 5.3584471, 95.4193040, 70.8, 29
2021-02-07T10:00:44, 5.3584490, 95.4193040, 70.7, 29
2021-02-07T10:00:45, 5.3584490, 95.4193120, 70.8, 29
2021-02-07T10:00:46, 5.3584480, 95.4193120, 70.7, 29
2021-02-07T10:00:47, 5.3584456, 95.4193190, 69.1, 29
2021-02-07T10:00:48, 5.3584428, 95.4193190, 69.0, 29
2021-02-07T10:00:49, 5.3584414, 95.4193190, 69.0, 29
2021-02-07T10:00:50, 5.3584418, 95.4193190, 69.2, 29
2021-02-07T10:00:51, 5.3584418, 95.4193190, 69.5, 29
2021-02-07T10:00:52, 5.3584423, 95.4193190, 69.8, 29
2021-02-07T10:00:53, 5.3584442, 95.4193190, 69.6, 29
2021-02-07T10:00:54, 5.3584447, 95.4193190, 69.7, 29
2021-02-07T10:00:55, 5.3584447, 95.4193190, 69.0, 29
2021-02-07T10:00:56, 5.3584456, 95.4193120, 68.8, 29
2021-02-07T10:00:57, 5.3584452, 95.4193120, 68.7, 29
2021-02-07T10:00:58, 5.3584447, 95.4193120, 68.4, 29
2021-02-07T10:00:59, 5.3584414, 95.4193040, 68.3, 29
2021-02-07T10:01:00, 5.3584409, 95.4193040, 69.0, 29
2021-02-07T10:01:02, 5.3584409, 95.4193040, 69.8, 29
2021-02-07T10:01:03, 5.3584418, 95.4193040, 70.2, 29
2021-02-07T10:01:04, 5.3584390, 95.4193040, 70.8, 29
2021-02-07T10:01:05, 5.3584371, 95.4192960, 71.0, 29
2021-02-07T10:01:06, 5.3584361, 95.4192960, 71.2, 29
2021-02-07T10:01:07, 5.3584347, 95.4192960, 71.2, 29
2021-02-07T10:01:08, 5.3584347, 95.4192960, 70.8, 29
2021-02-07T10:01:09, 5.3584337, 95.4192960, 70.5, 29
2021-02-07T10:01:10, 5.3584323, 95.4192960, 70.0, 29
2021-02-07T10:01:11, 5.3584323, 95.4192960, 70.0, 29
2021-02-07T10:01:12, 5.3584294, 95.4192960, 69.9, 29
2021-02-07T10:01:13, 5.3584294, 95.4192960, 69.9, 29
2021-02-07T10:01:14, 5.3584285, 95.4192960, 69.8, 29
2021-02-07T10:01:15, 5.3584270, 95.4192960, 69.5, 29
2021-02-07T10:01:16, 5.3584266, 95.4192960, 69.2, 29
2021-02-07T10:01:17, 5.3584270, 95.4192960, 69.1, 29
2021-02-07T10:01:18, 5.3584270, 95.4192960, 69.0, 29
2021-02-07T10:01:19, 5.3584270, 95.4192960, 68.9, 29
2021-02-07T10:01:20, 5.3584270, 95.4192960, 68.7, 29
2021-02-07T10:01:21, 5.3584266, 95.4192960, 68.5, 29
2021-02-07T10:01:22, 5.3584266, 95.4192960, 68.3, 29
2021-02-07T10:01:23, 5.3584247, 95.4192960, 68.0, 29
2021-02-07T10:01:24, 5.3584232, 95.4192960, 67.8, 29
2021-02-07T10:01:25, 5.3584232, 95.4192960, 67.8, 29
2021-02-07T10:01:26, 5.3584228, 95.4192960, 67.9, 29
2021-02-07T10:01:27, 5.3584228, 95.4192960, 67.9, 29
2021-02-07T10:01:28, 5.3584228, 95.4192960, 68.0, 29
2021-02-07T10:01:29, 5.3584232, 95.4192960, 68.2, 29
2021-02-07T10:01:30, 5.3584232, 95.4192960, 68.9, 29
2021-02-07T10:01:31, 5.3584223, 95.4192960, 69.6, 29
2021-02-07T10:01:32, 5.3584223, 95.4192890, 70.1, 29
2021-02-07T10:01:33, 5.3584223, 95.4192890, 70.4, 29
2021-02-07T10:01:34, 5.3584228, 95.4192890, 70.5, 29
2021-02-07T10:01:35, 5.3584232, 95.4192890, 70.7, 29
2021-02-07T10:01:36, 5.3584232, 95.4192890, 70.9, 29
2021-02-07T10:01:37, 5.3584237, 95.4192890, 71.0, 29
2021-02-07T10:01:38, 5.3584232, 95.4192890, 71.0, 29
2021-02-07T10:01:39, 5.3584237, 95.4192890, 70.9, 29
2021-02-07T10:01:40, 5.3584218, 95.4192890, 71.2, 29
2021-02-07T10:01:42, 5.3584199, 95.4192890, 71.5, 29
2021-02-07T10:01:43, 5.3584194, 95.4192890, 71.6, 29
2021-02-07T10:01:44, 5.3584175, 95.4192810, 71.8, 29
2021-02-07T10:01:45, 5.3584180, 95.4192810, 71.9, 29
2021-02-07T10:01:46, 5.3584204, 95.4192810, 71.8, 29
2021-02-07T10:01:47, 5.3584223, 95.4192810, 71.8, 29
2021-02-07T10:01:48, 5.3584356, 95.4192890, 71.9, 29
2021-02-07T10:01:49, 5.3584375, 95.4192890, 72.5, 29
2021-02-07T10:01:50, 5.3584409, 95.4192890, 70.8, 29
2021-02-07T10:01:51, 5.3584418, 95.4192890, 70.4, 29
2021-02-07T10:01:52, 5.3584466, 95.4192890, 70.3, 29
2021-02-07T10:01:53, 5.3584490, 95.4192890, 69.6, 29
2021-02-07T10:01:54, 5.3584538, 95.4192890, 69.2, 29
2021-02-07T10:01:55, 5.3584590, 95.4192890, 69.4, 29
2021-02-07T10:01:56, 5.3584638, 95.4192890, 69.5, 29
2021-02-07T10:01:57, 5.3584704, 95.4192890, 69.4, 29
2021-02-07T10:01:58, 5.3584762, 95.4192890, 69.8, 29
2021-02-07T10:01:59, 5.3584809, 95.4192890, 69.7, 29
2021-02-07T10:02:00, 5.3584838, 95.4192890, 69.8, 29
2021-02-07T10:02:01, 5.3584876, 95.4192890, 70.0, 29
2021-02-07T10:02:02, 5.3584886, 95.4192960, 70.7, 29
2021-02-07T10:02:03, 5.3584919, 95.4192960, 70.5, 29
2021-02-07T10:02:04, 5.3584967, 95.4192960, 71.0, 29
2021-02-07T10:02:05, 5.3585000, 95.4192960, 71.8, 29
2021-02-07T10:02:06, 5.3585005, 95.4192960, 72.3, 29
2021-02-07T10:02:07, 5.3585043, 95.4192960, 71.4, 29
2021-02-07T10:02:08, 5.3585067, 95.4193040, 71.8, 29
2021-02-07T10:02:09, 5.3585076, 95.4193040, 71.5, 29
2021-02-07T10:02:10, 5.3585100, 95.4193040, 71.2, 29
2021-02-07T10:02:11, 5.3585129, 95.4193040, 71.0, 29
2021-02-07T10:02:12, 5.3585143, 95.4193120, 71.1, 29
2021-02-07T10:02:13, 5.3585157, 95.4193120, 71.0, 29
2021-02-07T10:02:14, 5.3585134, 95.4193190, 71.6, 29
2021-02-07T10:02:15, 5.3585124, 95.4193190, 71.5, 29
2021-02-07T10:02:16, 5.3585105, 95.4193190, 72.0, 29
2021-02-07T10:02:17, 5.3585095, 95.4193270, 72.6, 29
2021-02-07T10:02:18, 5.3585114, 95.4193270, 72.8, 29
2021-02-07T10:02:19, 5.3585129, 95.4193270, 73.0, 29
2021-02-07T10:02:21, 5.3585224, 95.4193270, 73.5, 29
2021-02-07T10:02:22, 5.3585258, 95.4193270, 73.5, 29
2021-02-07T10:02:23, 5.3585281, 95.4193270, 73.5, 29
2021-02-07T10:02:24, 5.3585315, 95.4193340, 73.8, 29
2021-02-07T10:02:25, 5.3585339, 95.4193340, 73.9, 29
2021-02-07T10:02:26, 5.3585315, 95.4193340, 74.1, 29
2021-02-07T10:02:27, 5.3585324, 95.4193340, 74.6, 29
2021-02-07T10:02:28, 5.3585353, 95.4193340, 74.6, 29
2021-02-07T10:02:29, 5.3585420, 95.4193340, 74.4, 29
2021-02-07T10:02:30, 5.3585496, 95.4193340, 74.8, 29
2021-02-07T10:02:31, 5.3585548, 95.4193340, 74.9, 29
2021-02-07T10:02:32, 5.3585615, 95.4193340, 75.7, 29
2021-02-07T10:02:33, 5.3585677, 95.4193340, 76.2, 29
2021-02-07T10:02:34, 5.3585753, 95.4193340, 75.9, 29
2021-02-07T10:02:35, 5.3585830, 95.4193340, 75.9, 29
2021-02-07T10:02:36, 5.3585873, 95.4193420, 76.3, 29
2021-02-07T10:02:37, 5.3585896, 95.4193420, 76.5, 29
2021-02-07T10:02:38, 5.3585935, 95.4193420, 76.6, 29
2021-02-07T10:02:39, 5.3585958, 95.4193340, 76.9, 29
2021-02-07T10:02:40, 5.3586016, 95.4193420, 77.4, 29
2021-02-07T10:02:41, 5.3586097, 95.4193420, 77.4, 29
2021-02-07T10:02:42, 5.3586178, 95.4193340, 77.3, 29
2021-02-07T10:02:43, 5.3586230, 95.4193340, 77.7, 29
2021-02-07T10:02:44, 5.3586273, 95.4193340, 75.9, 29
2021-02-07T10:02:45, 5.3586321, 95.4193270, 75.9, 29
2021-02-07T10:02:46, 5.3586354, 95.4193270, 75.9, 29
2021-02-07T10:02:47, 5.3586397, 95.4193270, 76.0, 29
2021-02-07T10:02:48, 5.3586445, 95.4193270, 76.6, 29
2021-02-07T10:02:49, 5.3586497, 95.4193270, 77.5, 29
2021-02-07T10:02:50, 5.3586540, 95.4193270, 78.3, 29
2021-02-07T10:02:51, 5.3586574, 95.4193190, 79.1, 29
2021-02-07T10:02:52, 5.3586588, 95.4193190, 79.8, 29
2021-02-07T10:02:53, 5.3586588, 95.4193190, 80.1, 29
2021-02-07T10:02:54, 5.3586617, 95.4193190, 80.5, 29
2021-02-07T10:02:55, 5.3586655, 95.4193190, 80.3, 29
2021-02-07T10:02:56, 5.3586688, 95.4193190, 80.1, 29
2021-02-07T10:02:57, 5.3586721, 95.4193190, 80.5, 29
2021-02-07T10:02:58, 5.3586731, 95.4193190, 80.5, 29
2021-02-07T10:02:59, 5.3586779, 95.4193270, 81.0, 29
2021-02-07T10:03:01, 5.3586831, 95.4193270, 78.8, 29
2021-02-07T10:03:02, 5.3586855, 95.4193340, 78.8, 29
2021-02-07T10:03:03, 5.3586888, 95.4193340, 78.8, 29
2021-02-07T10:03:04, 5.3586912, 95.4193340, 78.8, 29
2021-02-07T10:03:05, 5.3586950, 95.4193340, 78.9, 29
2021-02-07T10:03:06, 5.3586969, 95.4193340, 79.0, 30
2021-02-07T10:03:07, 5.3586960, 95.4193340, 78.9, 30
2021-02-07T10:03:08, 5.3587003, 95.4193340, 79.1, 30
2021-02-07T10:03:09, 5.3587041, 95.4193340, 79.3, 30
2021-02-07T10:03:10, 5.3587089, 95.4193420, 79.6, 30
2021-02-07T10:03:11, 5.3587103, 95.4193500, 79.6, 30
2021-02-07T10:03:12, 5.3587127, 95.4193500, 80.0, 30
2021-02-07T10:03:13, 5.3587165, 95.4193500, 80.5, 30
2021-02-07T10:03:14, 5.3587203, 95.4193570, 80.4, 30
2021-02-07T10:03:15, 5.3587227, 95.4193500, 80.1, 30
2021-02-07T10:03:16, 5.3587260, 95.4193570, 79.6, 30
2021-02-07T10:03:17, 5.3587279, 95.4193570, 79.3, 30
2021-02-07T10:03:18, 5.3587270, 95.4193570, 79.5, 30
2021-02-07T10:03:19, 5.3587270, 95.4193570, 79.6, 30
2021-02-07T10:03:20, 5.3587275, 95.4193570, 79.7, 30
2021-02-07T10:03:21, 5.3587270, 95.4193570, 79.6, 30
2021-02-07T10:03:22, 5.3587265, 95.4193570, 79.6, 30
2021-02-07T10:03:23, 5.3587275, 95.4193570, 79.4, 30
2021-02-07T10:03:24, 5.3587275, 95.4193570, 79.5, 30
2021-02-07T10:03:25, 5.3587289, 95.4193650, 79.4, 30
2021-02-07T10:03:26, 5.3587308, 95.4193650, 79.3, 30
2021-02-07T10:03:27, 5.3587346, 95.4193650, 79.4, 30
2021-02-07T10:03:28, 5.3587379, 95.4193650, 79.1, 30
2021-02-07T10:03:29, 5.3587394, 95.4193650, 78.9, 30
2021-02-07T10:03:30, 5.3587399, 95.4193650, 79.6, 30
2021-02-07T10:03:31, 5.3587422, 95.4193650, 79.5, 30
2021-02-07T10:03:32, 5.3587432, 95.4193730, 80.0, 30
2021-02-07T10:03:33, 5.3587480, 95.4193800, 80.2, 30
2021-02-07T10:03:34, 5.3587499, 95.4193800, 81.1, 30
2021-02-07T10:03:35, 5.3587546, 95.4193800, 81.5, 30
2021-02-07T10:03:36, 5.3587599, 95.4193880, 82.1, 30
2021-02-07T10:03:37, 5.3587646, 95.4193880, 82.3, 30
2021-02-07T10:03:38, 5.3587699, 95.4193880, 82.5, 30
2021-02-07T10:03:40, 5.3587775, 95.4193950, 82.3, 30
2021-02-07T10:03:41, 5.3587813, 95.4193950, 82.0, 30
2021-02-07T10:03:42, 5.3587842, 95.4193950, 82.0, 30
2021-02-07T10:03:43, 5.3587880, 95.4194030, 82.5, 30
2021-02-07T10:03:44, 5.3587928, 95.4194030, 82.5, 30
2021-02-07T10:03:45, 5.3587952, 95.4194030, 82.5, 30
2021-02-07T10:03:46, 5.3587976, 95.4194030, 82.7, 30
2021-02-07T10:03:47, 5.3587999, 95.4194030, 83.1, 30
2021-02-07T10:03:48, 5.3588033, 95.4194030, 83.1, 30
2021-02-07T10:03:49, 5.3588071, 95.4194030, 82.9, 30
2021-02-07T10:03:50, 5.3588099, 95.4194110, 83.3, 30
2021-02-07T10:03:51, 5.3588138, 95.4194110, 83.3, 30
2021-02-07T10:03:52, 5.3588185, 95.4194110, 83.1, 30
2021-02-07T10:03:53, 5.3588214, 95.4194110, 83.7, 30
2021-02-07T10:03:54, 5.3588252, 95.4194110, 83.9, 30
2021-02-07T10:03:55, 5.3588271, 95.4194180, 84.3, 30
2021-02-07T10:03:56, 5.3588309, 95.4194260, 84.5, 30
2021-02-07T10:03:57, 5.3588295, 95.4194260, 85.4, 30
2021-02-07T10:03:58, 5.3588281, 95.4194340, 85.1, 30
2021-02-07T10:03:59, 5.3588252, 95.4194340, 84.9, 30
2021-02-07T10:04:00, 5.3588243, 95.4194340, 84.4, 30
2021-02-07T10:04:01, 5.3588243, 95.4194260, 84.3, 30
2021-02-07T10:04:02, 5.3588238, 95.4194260, 84.0, 30
2021-02-07T10:04:03, 5.3588238, 95.4194260, 83.9, 30
2021-02-07T10:04:04, 5.3588243, 95.4194260, 83.8, 30
2021-02-07T10:04:05, 5.3588233, 95.4194260, 83.9, 30
2021-02-07T10:04:06, 5.3588223, 95.4194340, 83.9, 30
2021-02-07T10:04:07, 5.3588219, 95.4194340, 84.1, 30
2021-02-07T10:04:08, 5.3588214, 95.4194340, 84.2, 30
2021-02-07T10:04:09, 5.3588200, 95.4194340, 84.2, 30
2021-02-07T10:04:10, 5.3588195, 95.4194340, 84.3, 30
2021-02-07T10:04:11, 5.3588171, 95.4194410, 84.5, 30
2021-02-07T10:04:12, 5.3588157, 95.4194410, 84.8, 30
2021-02-07T10:04:13, 5.3588157, 95.4194410, 85.1, 30
2021-02-07T10:04:14, 5.3588033, 95.4194410, 85.0, 30
2021-02-07T10:04:15, 5.3588066, 95.4194410, 85.9, 30
2021-02-07T10:04:16, 5.3588071, 95.4194340, 86.0, 30
2021-02-07T10:04:17, 5.3588085, 95.4194340, 86.1, 30
2021-02-07T10:04:18, 5.3588104, 95.4194340, 85.8, 30
2021-02-07T10:04:20, 5.3588195, 95.4194340, 85.7, 30
2021-02-07T10:04:21, 5.3588243, 95.4194340, 85.7, 30
2021-02-07T10:04:22, 5.3588295, 95.4194340, 85.9, 30
2021-02-07T10:04:23, 5.3588319, 95.4194410, 85.8, 30
2021-02-07T10:04:24, 5.3588362, 95.4194410, 85.9, 30
2021-02-07T10:04:25, 5.3588409, 95.4194410, 86.0, 30
2021-02-07T10:04:26, 5.3588467, 95.4194410, 85.7, 30
2021-02-07T10:04:27, 5.3588538, 95.4194490, 85.4, 31
2021-02-07T10:04:28, 5.3588576, 95.4194490, 85.8, 31
2021-02-07T10:04:29, 5.3588629, 95.4194560, 85.8, 31
2021-02-07T10:04:30, 5.3588705, 95.4194560, 85.8, 31
2021-02-07T10:04:31, 5.3588748, 95.4194640, 85.8, 31
2021-02-07T10:04:32, 5.3588796, 95.4194640, 86.0, 31
2021-02-07T10:04:33, 5.3588829, 95.4194720, 86.0, 31
2021-02-07T10:04:34, 5.3588872, 95.4194720, 85.9, 31
2021-02-07T10:04:35, 5.3588934, 95.4194720, 85.7, 31
2021-02-07T10:04:36, 5.3589029, 95.4194720, 85.5, 31
2021-02-07T10:04:37, 5.3589115, 95.4194790, 86.1, 31
2021-02-07T10:04:38, 5.3589177, 95.4194790, 86.2, 31
2021-02-07T10:04:39, 5.3589234, 95.4194790, 86.0, 31
2021-02-07T10:04:40, 5.3589287, 95.4194870, 86.1, 31
2021-02-07T10:04:41, 5.3589287, 95.4194870, 86.1, 31
2021-02-07T10:04:42, 5.3589296, 95.4194950, 86.3, 31
2021-02-07T10:04:43, 5.3589282, 95.4195020, 86.6, 31
2021-02-07T10:04:44, 5.3589277, 95.4195100, 86.5, 31
2021-02-07T10:04:45, 5.3589287, 95.4195180, 86.8, 31
2021-02-07T10:04:46, 5.3589292, 95.4195180, 87.4, 31
2021-02-07T10:04:47, 5.3589315, 95.4195180, 87.6, 31
2021-02-07T10:04:48, 5.3589339, 95.4195250, 87.7, 31
2021-02-07T10:04:49, 5.3589354, 95.4195250, 88.0, 31
2021-02-07T10:04:50, 5.3589358, 95.4195250, 88.2, 31
2021-02-07T10:04:51, 5.3589349, 95.4195250, 88.4, 31
2021-02-07T10:04:52, 5.3589368, 95.4195250, 88.5, 31
2021-02-07T10:04:53, 5.3589392, 95.4195250, 88.4, 31
2021-02-07T10:04:54, 5.3589411, 95.4195180, 88.5, 31
2021-02-07T10:04:55, 5.3589396, 95.4195180, 88.3, 31
2021-02-07T10:04:56, 5.3589406, 95.4195180, 88.7, 31
2021-02-07T10:04:57, 5.3589458, 95.4195250, 88.3, 31
2021-02-07T10:04:59, 5.3589559, 95.4195180, 88.9, 31
2021-02-07T10:05:00, 5.3589606, 95.4195250, 89.0, 31
2021-02-07T10:05:01, 5.3589640, 95.4195250, 89.2, 31
2021-02-07T10:05:02, 5.3589673, 95.4195330, 89.3, 31
2021-02-07T10:05:03, 5.3589659, 95.4195400, 89.1, 31
2021-02-07T10:05:04, 5.3589654, 95.4195480, 88.5, 31
2021-02-07T10:05:05, 5.3589668, 95.4195560, 88.2, 31
2021-02-07T10:05:06, 5.3589683, 95.4195560, 88.1, 31
2021-02-07T10:05:07, 5.3589716, 95.4195560, 88.0, 31
2021-02-07T10:05:08, 5.3589754, 95.4195630, 88.1, 31
2021-02-07T10:05:09, 5.3589787, 95.4195630, 87.9, 31
2021-02-07T10:05:10, 5.3589830, 95.4195630, 88.1, 31
2021-02-07T10:05:11, 5.3589873, 95.4195710, 87.9, 31
2021-02-07T10:05:12, 5.3589878, 95.4195790, 87.9, 31
2021-02-07T10:05:13, 5.3589888, 95.4195860, 87.0, 31
2021-02-07T10:05:14, 5.3589907, 95.4195940, 87.1, 31
2021-02-07T10:05:15, 5.3589931, 95.4195940, 87.7, 31
2021-02-07T10:05:16, 5.3589959, 95.4195940, 88.2, 31
2021-02-07T10:05:17, 5.3589978, 95.4196010, 88.3, 31
2021-02-07T10:05:18, 5.3589978, 95.4195940, 88.5, 31
2021-02-07T10:05:19, 5.3589973, 95.4195940, 88.8, 31
2021-02-07T10:05:20, 5.3589959, 95.4195940, 88.8, 31
2021-02-07T10:05:21, 5.3589954, 95.4195940, 89.0, 31
2021-02-07T10:05:22, 5.3589954, 95.4195940, 89.3, 31
2021-02-07T10:05:23, 5.3589954, 95.4195940, 89.6, 31
2021-02-07T10:05:24, 5.3589964, 95.4195940, 89.9, 31
2021-02-07T10:05:25, 5.3589959, 95.4196010, 89.5, 31
2021-02-07T10:05:26, 5.3589945, 95.4195940, 89.9, 31
2021-02-07T10:05:27, 5.3589964, 95.4196010, 90.5, 31
2021-02-07T10:05:28, 5.3589973, 95.4196010, 90.5, 31
2021-02-07T10:05:29, 5.3589983, 95.4196090, 89.4, 31
2021-02-07T10:05:30, 5.3589983, 95.4196090, 89.5, 31
2021-02-07T10:05:31, 5.3589997, 95.4196170, 89.8, 31
2021-02-07T10:05:32, 5.3590007, 95.4196240, 90.0, 31
2021-02-07T10:05:33, 5.3590050, 95.4196240, 90.0, 31
2021-02-07T10:05:34, 5.3590035, 95.4196320, 90.2, 31
2021-02-07T10:05:35, 5.3590035, 95.4196400, 89.2, 31
2021-02-07T10:05:36, 5.3590050, 95.4196400, 89.6, 31
2021-02-07T10:05:37, 5.3590064, 95.4196470, 89.9, 31
2021-02-07T10:05:39, 5.3590035, 95.4196550, 90.6, 31
2021-02-07T10:05:40, 5.3590026, 95.4196550, 90.2, 31
2021-02-07T10:05:41, 5.3590045, 95.4196620, 89.8, 31
2021-02-07T10:05:42, 5.3590045, 95.4196620, 90.1, 31
